id,year,downloads,title,author,lang,subject
73364,1915,426,"Akhnaton, King of Egypt","Merezhkovsky, Dmitry Sergeyevich",en,lit
73499,1898,426,"Reminiscences of my life in camp with the 33d United States colored troops, late 1st S. C. Volunteers","Taylor, Susie King",en,hist
74847,1923,426,Tide marks : $b being some records of a journey to the beaches of the Moluccas and the forest of Malaya in 1923,"Tomlinson, H. M. (Henry Major)",en,hist
75462,1796,426,Songs and lyrics of Robert Burns,"Burns, Robert",en,lit
75713,1888,426,"One hundred years with the Baptists of Amherst, N.S., 1810 to 1910 : $b A brief summary of the centenary proceedings of ","Steele, D. A. (David Allen)",en,phil
76718,1924,426,Russian essays and stories,"Baring, Maurice",en,hist
77149,1895,426,The claims of decorative art,"Crane, Walter",en,arts
78785,1945,426,I thought of Daisy,"Wilson, Edmund",en,lit
7931,1915,426,"All-Wool Morrison Time -- Today, Place -- the United States, Period of Action -- Twenty-four Hours","Day, Holman",en,lit
9316,1900,426,A Doctor of the Old School - Volume 2,"Maclaren, Ian",en,lit
10316,1926,425,Roy Blakeley's Adventures in Camp,"Fitzhugh, Percy Keese",en,lit
10427,1869,425,Scientific Essays and Lectures,"Kingsley, Charles",en,sci
10608,1902,425,"The Turquoise Cup, and, the Desert","Smith, Arthur Cosslett",en,lit
10869,1929,425,The Abandoned Room,"Camp, Wadsworth",en,lit
11181,1913,425,"Captains All Captains All, Part 1.","Jacobs, W. W. (William Wymark)",en,lit
11493,1917,425,The Blotting Book,"Benson, E. F. (Edward Frederic)",en,lit
11766,1849,425,Contes bruns,"Balzac, Honoré de",fr,lit
11999,1921,425,The Servant in the House,"Kennedy, Charles Rann",en,lit
12250,1835,425,Contes choisis de la famille,"Grimm, Jacob",fr,lit
12756,1897,425,Vier Voordrachten over Theosofie,"Besant, Annie",nl,phil
12783,1849,425,Les Mémoires d'un âne.,"Ségur, Sophie, comtesse de",fr,lit
13531,1884,425,Amos Kilbright; His Adscititious Experiences With Other Stories,"Stockton, Frank R.",en,lit
13735,1909,425,La grande ombre,"Doyle, Arthur Conan",fr,lit
14891,1912,425,The Rulers of the Lakes: A Story of George and Champlain,"Altsheler, Joseph A. (Joseph Alexander)",en,lit
15791,1837,425,Први Српски Буквар,"Karadžić, Vuk Stefanović",sr,lit
16685,1943,425,Private Peat,"Peat, Harold Reginald",en,hist
16864,1849,425,Notes of a Twenty-Five Years' Service in the Hudson's Bay Territory. Volume II.,"McLean, John",en,hist
17838,1926,425,L'aeroplano del papa: Romanzo profetico in versi liberi,"Marinetti, F. T.",it,lit
18749,1864,425,"L'art russe: Ses origines, ses éléments constitutifs, son apogée, son avenir","Viollet-le-Duc, Eugène-Emmanuel",fr,arts
18978,1891,425,The Wiradyuri and Other Languages of New South Wales,"Mathews, R. H. (Robert Hamilton)",en,lit
19414,1872,425,General Instructions for the Guidance of Post Office Inspectors in the Dominion of Canada,"Campbell, Alexander",en,social
19507,1894,425,"Lanier of the Cavalry; or, A Week's Arrest","King, Charles",en,lit
19747,1959,425,Where the Sun Swings North,"Willoughby, Barrett",en,lit
19868,1886,425,The Milkmaid R. Caldecott's Picture Books,"Caldecott, Randolph",en,lit
21488,1864,425,"Saved from the Sea; Or, The Loss of the Viper, and her Crew's Saharan Adventures","Kingston, William Henry Giles",en,lit
21574,1842,425,"The Poacher; Or, Joseph Rushbrook","Marryat, Frederick",en,lit
22692,1912,425,Rippling Rhymes,"Mason, Walt",en,lit
22845,1837,425,The Beauty Of The Village,"Mitford, Mary Russell",en,lit
23128,1881,425,"The King's Esquires; Or, The Jewel of France","Fenn, George Manville",en,lit
23412,1914,425,The Figure In The Mirage 1905,"Hichens, Robert",en,lit
23801,1541,425,Relation originale du voyage de Jacques Cartier au Canada en 1534,"Cartier, Jacques",fr,hist
23884,1961,425,History Repeats,"Smith, George O. (George Oliver)",en,lit
24152,1967,425,The Guardians,"Cox, Irving E., Jr.",en,lit
24247,1967,425,Gun for Hire,"Reynolds, Mack",en,lit
24302,1977,425,The Highest Treason,"Garrett, Randall",en,lit
24391,1902,425,Short Sketches from Oldest America,"Driggs, John B. (John Beach)",en,hist
24424,1922,425,La Renaissance de la littérature hébraïque (1743-1885),"Slouschz, Nahum",fr,lit
25760,1917,425,The Comedienne,"Reymont, Władysław Stanisław",en,lit
25943,1927,425,The tale of Chirpy Cricket,"Bailey, Arthur Scott",en,lit
26094,1871,425,Hebrew Heroes: A Tale Founded on Jewish History,A. L. O. E.,en,phil
27017,-300,425,尹文子,"Yin, Wen",zh,ref
2712,1886,425,A Drift from Redwood Camp,"Harte, Bret",en,lit
27251,1900,425,"""Some Say""; Neighbours in Cyrus","Richards, Laura Elizabeth Howe",en,lit
29410,1950,425,The End of Time,"West, Wallace",en,lit
30194,1922,425,Landmarks in the History of Early Christianity,"Lake, Kirsopp",en,phil
30759,1915,425,Exit Betty,"Hill, Grace Livingston",en,lit
31268,1869,425,"Civilization the Primal Need of the Race, and The Attitude of the American Mind Toward the Negro Intellect The American ","Crummell, Alexander",en,hist
3138,1894,425,Ballades & Rhymes from Ballades in Blue China and Rhymes a la Mode,"Lang, Andrew",en,lit
31931,1864,425,La politique du Paraguay Identité de cette politique avec celle de la France et de la Grande-Bretagne dans le Rio de La ,"Expilly, Charles",fr,hist
32310,1893,425,Dorothy at Oak Knowe,"Raymond, Evelyn",en,lit
3303,1928,425,Prince Hagen,"Sinclair, Upton",en,lit
33885,1873,425,Historia de los Judíos en España desde los tiempos de su establecimiento hasta principios del present siglo,"Castro, Adolfo de",es,hist
34433,1886,425,R. Caldecott's Picture Book (No. 2) The Three Jovial Huntsmen - Sing a Song for Sixpence - The Queen of Hearts - The Far,"Caldecott, Randolph",en,lit
34452,1854,425,The Iron Arrow Head or The Buckler Maiden: A Tale of the Northman Invasion,"Sue, Eugène",en,lit
34487,1864,425,The Perils and Adventures of Harry Skipwith by Land and Sea,"Kingston, William Henry Giles",en,lit
34881,-378,425,Μένων,Plato,el,phil
35311,1899,425,The Eichhofs: A Romance,"Bethusy-Huc, Valeska, Gräfin von",en,lit
36631,1839,425,"King Eric and the Outlaws, Vol. 1 or, the Throne, the Church, and the People in the Thirteenth Century.","Ingemann, Bernhard Severin",en,lit
36753,1846,425,"The Cavaliers of Virginia, vol. 2 of 2 or, The Recluse of Jamestown; An historical romance of the Old Dominion","Caruthers, William Alexander",en,lit
36961,1917,425,The Girl From His Town,"Van Vorst, Marie",en,lit
37648,1880,425,A Century of Emblems,"Cautley, George Spencer",en,lit
37745,1874,425,Manners & Cvstoms of ye Englyshe Drawn from ye Qvick,"Doyle, Richard",en,arts
37781,1909,425,Notwithstanding,"Cholmondeley, Mary",en,lit
37818,1865,425,Sketch of the life of Abraham Lincoln,"Arnold, Isaac N.",en,hist
37966,1907,425,Between the Dark and the Daylight,"Marsh, Richard",en,lit
38331,1843,425,"Frédérique, vol. 1","Kock, Paul de",en,lit
39834,1921,425,After the Divorce: A Romance,"Deledda, Grazia",en,lit
40721,1955,425,Dan Carter and the Cub Honor,"Wirt, Mildred A. (Mildred Augustine)",en,lit
41326,1904,425,The Girls of St. Wode's,"Meade, L. T.",en,lit
41340,1885,425,Mount Royal: A Novel. Volume 2 of 3,"Braddon, M. E. (Mary Elizabeth)",en,lit
4222,1918,425,Laperouse,"Scott, Ernest, Sir",en,hist
42594,1854,425,Les réprouvés et les élus (t.2),"Souvestre, Émile",fr,lit
42679,1928,425,"Fires - Book 3: The Hare, and Other Tales","Gibson, Wilfrid Wilson",en,lit
42838,1911,425,Fromentin,"Beaume, Georges",en,arts
43188,1909,425,The Harlequin Opal: A Romance. Vol. 2 (of 3),"Hume, Fergus",en,lit
43752,1856,425,"Histoire de la prostitution chez tous les peuples du monde depuis l'antiquité la plus reculée jusqu'à nos jours, tome 3/","Jacob, P. L.",fr,social
43771,1909,425,"Gardens of the Caribbees, v. 2/2 Sketches of a Cruise to the West Indies and the Spanish Main","Starr, Ida May Hill",en,hist
43833,1910,425,Our Little Japanese Cousin,"Wade, Mary Hazelton Blanchard",en,hist
44160,1861,425,Émaux et camées,"Gautier, Théophile",fr,lit
4465,1878,425,Diana of the Crossways - Volume 1,"Meredith, George",en,lit
45989,1931,425,Grace Harlowe's Overland Riders in the High Sierras,"Chase, Josephine",en,lit
47426,1898,425,Blood Royal: A Novel,"Allen, Grant",en,lit
48361,1915,425,In faccia al destino,"Albertazzi, Adolfo",it,lit
48681,1891,425,"Pericla Navarchi Magonis; sive, Expeditio Phoenicia Annis Ante Christum Mille","Cahun, David-Léon",la,lit
49697,1755,425,"Dissertationem de hominibvs post mortem sangvisvgis, vvlgo sic dictis Vampyren","Pohl, Johann Christoph",la,phil
50273,1920,425,The Adventures of M. D'Haricot,"Clouston, J. Storer (Joseph Storer)",en,lit
50953,1931,425,The making of a bigot,"Macaulay, Rose",en,lit
51150,1970,425,Venus is a Man's World,"Tenn, William",en,lit
51642,1913,425,Lucinda,"Hope, Anthony",en,lit
52169,1886,425,The inner house,"Besant, Walter",en,lit
52363,1900,425,A Chicago Princess,"Barr, Robert",en,lit
53420,1892,425,"Frank Nelson in the Forecastle; Or, The Sportman's Club Among the Whalers","Castlemon, Harry",en,lit
54960,1882,425,Hernach,"Busch, Wilhelm",de,lit
55222,1893,425,Misunderstood,"Montgomery, Florence",en,lit
55319,1958,425,"Olympic National Park, Washington","Fagerlund, Gunnar O.",en,sci
56801,1947,425,"Anicet; ou, le panorama",Aragon,fr,lit
57294,1880,425,Under Lock and Key: A Story. Volume 1 (of 3),"Speight, T. W. (Thomas Wilkinson)",en,lit
5929,1597,425,"The History of Don Quixote, Volume 2, Part 26","Cervantes Saavedra, Miguel de",en,lit
61507,1931,425,Ukridge,"Wodehouse, P. G. (Pelham Grenville)",en,lit
61750,1894,425,Round the Galley Fire,"Russell, William Clark",en,lit
62094,1907,425,The Middle Five: Indian Boys at School,"La Flesche, Francis",en,hist
62582,1918,425,The social evolution of the Black South,"Du Bois, W. E. B. (William Edward Burghardt)",en,hist
63830,1835,425,"Medical Jurisprudence, Volume 2 (of 3)","Paris, John Ayrton",en,social
63947,1916,425,Rue and Roses,"Langer, Angela",en,lit
64669,1872,425,"Philip Rollo; or, the Scottish Musketeers, Vol. 1 (of 2)","Grant, James",en,lit
65538,1975,425,The 13th Immortal,"Silverberg, Robert",en,lit
65754,1991,425,The Middleton Place Privy House An Archeological View of Nineteenth Century Plantation Life,"Haskell, Helen",en,hist
66096,1824,425,"Travels through the states of North America, and the provinces of Upper and Lower Canada, during the years 1795, 1796, a","Weld, Isaac",en,hist
66196,1969,425,The Enchanted Crusade,"Krepps, Robert W.",en,lit
66513,1854,425,The Bagpipers,"Sand, George",en,lit
66883,1913,425,Introduction aux études historiques,"Langlois, Charles Victor",fr,hist
66917,1930,425,The Klan Unmasked,"Simmons, W. J. (William Joseph)",en,social
67136,1847,425,"Histoire du Consulat et de l'Empire, (Vol. 19/20) faisant suite à l'Histoire de la Révolution Française","Thiers, Adolphe",fr,hist
67346,1937,425,"The Meccas of the World The Play of Modern Life in New York, Paris, Vienna, Madrid and London","Cranston, Ruth",en,hist
67368,1931,425,Sam in the Suburbs,"Wodehouse, P. G. (Pelham Grenville)",en,lit
67428,1910,425,Type and Presses in America A Brief Historical Sketch of the Development of Type Casting and Press Building in the Unite,"Hamilton, Frederick W. (Frederick William)",en,ref
67590,1896,425,"A Son of the Ages: The Reincarnations and Adventures of Scar, the Link A Story of Man From the Beginning","Waterloo, Stanley",en,lit
6815,1887,425,"Old Spookses' Pass, Malcolm's Katie, and other poems","Crawford, Isabella Valancy",en,lit
68173,1906,425,Progressive Chile,"Mansfield, Robert E.",en,hist
69239,1912,425,Era uma vez...,"Almeida, Júlia Lopes de",pt,lit
69819,1919,425,"""No. 101""","Carey, Wymond",en,lit
69928,1944,425,My fight for Irish freedom,"Breen, Dan",en,hist
70035,1927,425,"Syria, the land of Lebanon","Leary, Lewis Gaston",en,hist
70322,1885,425,Amor y llanto : $b colección de leyendas históricas originales,"Sinués de Marco, María del Pilar",es,lit
7041,1614,425,Wie es Euch gefällt,"Shakespeare, William",de,lit
70456,1916,425,"Tomato products: pulp, ketchup, and chili sauce.","Bigelow, W. D. (Willard Dell)",en,sci
70688,1876,425,Rajah Brooke : $b the Englishman as ruler of an eastern state,"St. John, Spenser, Sir",en,hist
72028,1913,425,Mary Russell Mitford : $b The tragedy of a blue stocking,"Roberts, William James",en,lit
72986,1929,425,The Cheyne mystery,"Crofts, Freeman Wills",en,lit
73106,1926,425,"The castaway : $b Three great men ruined in one year - a king, a cad and a castaway","Rives, Hallie Erminie",en,lit
73133,1926,425,Araminta,"Snaith, J. C. (John Collis)",en,lit
73590,1939,425,Rahab,"Frank, Waldo David",en,lit
75878,-501,425,The book of filial duty,Confucius,en,lit
75986,1900,425,Reminiscences of a student's life,"Harrison, Jane Ellen",en,hist
76653,1825,425,"The patriarch of one hundred years : $b being reminiscences, historical and biographical, of Rev. Henry Boehm","Boehm, Henry",en,phil
7680,1853,425,Harold : the Last of the Saxon Kings - Volume 09,"Lytton, Edward Bulwer Lytton, Baron",en,lit
8463,1823,425,"Memoirs of Henry Hunt, Esq. - Volume 3","Hunt, Henry",en,hist
8598,1895,425,Introduction to the Dramas of Balzac,"Wilson, Epiphanius",en,lit
8878,1916,425,The Mischief-Maker,"Oppenheim, E. Phillips (Edward Phillips)",en,lit
9464,1906,425,Bohemian San Francisco Its restaurants and their most famous recipes - The elegant art of dining.,"Edwords, Clarence E. (Clarence Edgar)",en,hist
9902,1913,425,The Middle of Things,"Fletcher, J. S. (Joseph Smith)",en,lit
11022,1875,424,Sowing and Reaping: A Temperance Story,"Harper, Frances Ellen Watkins",en,lit
11187,1913,424,"Four Pigeons Captains All, Book 7.","Jacobs, W. W. (William Wymark)",en,lit
12022,1885,424,A start in life. A journey across America. Fruit farming in California,"Dowsett, C. F. (Charles Finch)",en,hist
12255,1917,424,"The Egyptian Conception of Immortality The Ingersoll Lecture, 1911","Reisner, George Andrew",en,phil
12937,1912,424,"Out with Gun and Camera; or, The Boy Hunters in the Mountains","Stratemeyer, Edward",en,lit
12963,1869,424,"Melbourne House, Volume 1","Warner, Susan",en,lit
13500,1906,424,A Heroine of France: The Story of Joan of Arc,"Everett-Green, Evelyn",en,lit
14526,1904,424,The Little City of Hope: A Christmas Story,"Crawford, F. Marion (Francis Marion)",en,lit
14573,1926,424,The Truce of God,"Rinehart, Mary Roberts",en,lit
15128,1853,424,"Narrative of the Life of J.D. Green, a Runaway Slave, from Kentucky Containing an Account of His Three Escapes, in 1839,","Green, J. D. (Jacob D.)",en,hist
15235,1854,424,Oeuvres illustrées de George Sand Les visions de la nuit dans les campagnes - La vallée noire - Une visite aux catacombe,"Sand, George",fr,lit
15459,1858,424,"Cham et Japhet, ou De l'émigration des nègres chez les blancs considérée comme moyen providentiel de régénérer la race n","Chancel, A. de (Ausone)",fr,hist
16846,1835,424,Mjallhvít: Æfintýri Handa Börnum,"Grimm, Jacob",is,lit
16989,1870,424,Poésies,"Lautréamont, comte de",fr,lit
17806,1894,424,Foes in Ambush,"King, Charles",en,lit
1802,1614,424,King Henry VIII,"Shakespeare, William",en,lit
18076,1892,424,The Boy Trapper,"Castlemon, Harry",en,lit
18443,1921,424,Parrot & Co.,"MacGrath, Harold",en,lit
18655,1922,424,The Cruise of the Noah's Ark,"Cory, David",en,lit
18689,1869,424,"The Wide, Wide World","Warner, Susan",en,lit
18733,1895,424,Die Italienische Plastik,"Bode, Wilhelm von",de,arts
1890,1926,424,"""Speaking of Operations--""","Cobb, Irvin S. (Irvin Shrewsbury)",en,lit
18967,1888,424,The Bastonnais Tale of the American Invasion of Canada in 1775-76,"Lespérance, John",en,lit
20076,1923,424,Rimrock Jones,"Coolidge, Dane",en,lit
20097,1927,424,The tale of Mrs. Ladybug,"Bailey, Arthur Scott",en,lit
21891,1933,424,The Brand of Silence: A Detective Story,"McCulley, Johnston",en,lit
22883,1890,424,Doctor Luttrell's First Patient,"Carey, Rosa Nouchette",en,lit
22918,1875,424,"Lettres à un ami, 1865-1872","Bizet, Georges",fr,arts
23508,1903,424,"Les Contemporains, 7ème Série Études et Portraits Littéraires","Lemaître, Jules",fr,lit
23868,1960,424,Vanishing Point,"Beck, C. C. (Charles Clarence)",en,lit
23954,1918,424,Fables et légendes du Japon,"Ferrand, Claudius",fr,hist
23987,1898,424,The Torch Bearer: A Camp Fire Girls' Story,"Thurston, I. T. (Ida Treadwell)",en,lit
24143,1428,424,星槎勝覽,"Fei, Xin",zh,hist
25562,1900,424,William Adolphus Turnpike,"Banks, William",en,lit
25588,1934,424,Outline of the development of the internal commerce of the United States 1789-1900,"Van Metre, Thurman William",en,social
25900,1863,424,"Senatorial Character A Sermon in West Church, Boston, Sunday, 15th of March, After the Decease of Charles Sumner.","Bartol, C. A. (Cyrus Augustus)",en,hist
27070,1951,424,Report of the Committee of Inquiry into the Various Aspects of the Problem of Abortion in New Zealand,"McMillan, D. G. (David Gervan)",en,social
27314,1840,424,Cours familier de Littérature - Volume 06,"Lamartine, Alphonse de",fr,lit
28637,1878,424,The Marriage of Elinor,"Oliphant, Mrs. (Margaret)",en,lit
28663,1890,424,"The Ranger; Or, The Fugitives of the Border","Ellis, Edward Sylvester",en,lit
29190,1946,424,The Great Dome on Mercury,"Zagat, Arthur Leo",en,lit
29646,1925,424,Once to Every Man,"Evans, Larry",en,lit
2970,1775,424,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 20: Milan","Casanova, Giacomo",en,hist
2971,1775,424,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 21: South of France","Casanova, Giacomo",en,hist
29837,1913,424,De verliefde ezel,"Couperus, Louis",nl,lit
30217,1979,424,"Pleistocene Bats from San Josecito Cave, Nuevo Leon, Mexico","Jones, J. Knox",en,sci
3024,1912,424,The Last Stetson,"Fox, John, Jr.",en,lit
30828,1981,424,The Barbarians,"Budrys, Algis",en,lit
30874,1988,424,The Land of Look Behind,"Brown, Paul Cameron",en,lit
31369,1916,424,Nationality and Race from an Anthropologist's Point of View Being the Robert Boyle lecture delivered before the Oxford u,"Keith, Arthur, Sir",en,hist
31673,1903,424,"The Rose of Paradise Being a detailed account of certain adventures that happened to captain John Mackra, in connection ","Pyle, Howard",en,lit
32222,1884,424,Felicitas: A Tale of the German Migrations: A.D. 476,"Dahn, Felix",en,lit
32568,1905,424,A Frontier Mystery,"Mitford, Bertram",en,lit
32640,1854,424,Histoire du véritable Gribouille,"Sand, George",fr,lit
3311,1923,424,The Californiacs,"Gillmore, Inez Haynes",en,hist
33482,1931,424,The Furnace,"Macaulay, Rose",en,lit
33678,1907,424,Reasonableness of Catholic Ceremonies and Practices,"Burke, John J. (John James)",en,phil
33987,1906,424,"Beautiful Shells of New Zealand An Illustrated Work for Amateur Collectors of New Zealand Marine Shells, with Directions","Moss, Edward George Britton",en,sci
34004,1922,424,Yolanda of Cyprus,"Rice, Cale Young",en,lit
34060,1889,424,"Prisoners of Poverty: Women Wage-Workers, Their Trades and Their Lives","Campbell, Helen",en,social
34277,1913,424,A Mysterious Disappearance,"Tracy, Louis",en,lit
34373,1907,424,The Priestly Vocation A Series of Fourteen Conferences Addressed to the Secular Clergy,"Ward, Bernard",en,phil
34665,1881,424,Christmas Penny Readings: Original Sketches for the Season,"Fenn, George Manville",en,lit
34682,1955,424,The Secret Pact,"Wirt, Mildred A. (Mildred Augustine)",en,lit
34708,1903,424,Nord-Sud: Amérique; Angleterre; Corse; Spitzberg,"Bazin, René",fr,hist
35645,1846,424,"The Cavaliers of Virginia, vol. 1 of 2 or, The Recluse of Jamestown; An historical romance of the Old Dominion","Caruthers, William Alexander",en,lit
35700,1886,424,"My Cave Life in Vicksburg, with Letters of Trial and Travel","Loughborough, Mary Ann Webster",en,hist
35931,1880,424,Sir Noel's Heir: A Novel,"Fleming, May Agnes",en,lit
3621,1920,424,Peg O' My Heart,"Manners, J. Hartley",en,lit
36230,1913,424,Molly Brown's Post-Graduate Days,"Speed, Nell",en,lit
36760,1877,424,"Minnie; or, The Little Woman: A Fairy Story","Guild, C. S. (Caroline Snowden)",en,lit
3678,1921,424,Jonah,"Stone, Louis",en,lit
36956,1909,424,Heroes of Israel Text of the Hero Stories with Notes and Questions for Young Students,"Soares, Theodore Gerald",en,phil
37130,1912,424,Sheffield and its Environs 13th to the 17th century A descriptive catalogue of land charters and other documents forming,"Hall, T. Walter (Thomas Walter)",en,hist
37358,1918,424,Determinism or Free-Will?,"Cohen, Chapman",en,phil
38217,1911,424,Don Pietro Caruso,"Bracco, Roberto",it,lit
38347,1896,424,The Millionaire Baby,"Green, Anna Katharine",en,lit
3884,1802,424,"Memoirs of the Court of Marie Antoinette, Queen of France, Volume 1 Being the Historic Memoirs of Madam Campan, First La","Campan, Mme. (Jeanne-Louise-Henriette)",en,hist
39060,1797,424,"Wild Oats; or, The Strolling Gentlemen","O'Keeffe, John",en,lit
39251,-475,424,Προμηθεύς Δεσμώτης,Aeschylus,el,lit
39447,1914,424,"Shelburne Essays, Third Series","More, Paul Elmer",en,lit
40277,1937,424,The Little Indian Weaver,"Brandeis, Madeline",en,lit
40300,1893,424,Dorothy,"Raymond, Evelyn",en,lit
40594,1934,424,Into the Highways and Hedges,"Montrésor, F. F. (Frances Frederica)",en,lit
41318,1933,424,Aïssé,"Schickele, René",de,lit
41583,1908,424,Burne-Jones,"Baldry, A. L. (Alfred Lys)",en,arts
4165,1683,424,Diary of Samuel Pepys - Volume 43: May/June 1666,"Pepys, Samuel",en,hist
41816,1925,424,Ann Arbor Tales,"Harriman, Karl Edwin",en,lit
42204,1910,424,Our Little Turkish Cousin,"Wade, Mary Hazelton Blanchard",en,hist
42403,1923,424,The Eight-Oared Victors: A Story of College Water Sports,"Chadwick, Lester",en,lit
43763,1885,424,Snap-Dragons; Old Father Christmas,"Ewing, Juliana Horatia",en,lit
44306,1858,424,A Noble Queen: A Romance of Indian History (Volume 1 of 3),"Taylor, Meadows",en,lit
44680,1881,424,"Jungle and Stream; Or, The Adventures of Two Boys in Siam","Fenn, George Manville",en,lit
44720,1913,424,Packing and Portaging,"Wallace, Dillon",en,sci
44774,1899,424,Mamie's Watchword,"Mathews, Joanna H. (Joanna Hooe)",en,lit
45097,1862,424,Letters from Switzerland,"Prime, Samuel Irenæus",en,hist
4559,1910,424,Poil de Carotte,"Renard, Jules",fr,lit
46187,1896,424,Letters from the Holy Land,"Butler, Elizabeth (Elizabeth Southerden Thompson)",en,hist
46241,1884,424,"Some Notes on Early Woodcut Books, with a Chapter on Illuminated Manuscripts","Morris, William",en,ref
4739,1881,424,Fly Leaves,"Calverley, Charles Stuart",en,lit
47695,1909,424,"Kaffir, Kangaroo, Klondike: Tales of the Gold Fields","Leavitt, Thad. W. H. (Thaddeus William Henry)",en,lit
48103,1891,424,Terry's Texas Rangers,"Giles, L. B.",en,hist
48357,1878,424,Elsie and Her Loved Ones,"Finley, Martha",en,lit
48643,1885,424,The Country of the Dwarfs,"Du Chaillu, Paul B. (Paul Belloni)",en,hist
48986,1910,424,Around the Camp-fire,"Roberts, Charles G. D., Sir",en,lit
49783,1910,424,La Marquise de Sade,Rachilde,fr,lit
49927,1862,424,Pearl-Fishing; Choice Stories from Dickens' Household Words; First Series,"Dickens, Charles",en,lit
50088,1909,424,The Marryers: A History Gathered from a Brief of the Honorable Socrates Potter,"Bacheller, Irving",en,lit
5018,1840,424,State of the Union Addresses,"Tyler, John",en,social
50289,1873,424,Social Environment and Moral Progress,"Wallace, Alfred Russel",en,social
5076,1927,424,The Spoilers,"Beach, Rex",en,lit
50843,1906,424,"The Mentor: Angels in Art, Vol. 1, Num. 40","Van Dyke, John C.",en,arts
51436,1960,424,Bullet with His Name,"Leiber, Fritz",en,lit
51437,1941,424,Boy of My Heart,"Leighton, Marie Connor",en,hist
51820,1849,424,Honoré de Balzac,"Balzac, Honoré de",en,lit
53026,1891,424,Smithson's Theory of Special Creation,"Smithson, Noble",en,phil
53136,1897,424,Fig Culture Edible Figs: Their Culture and Curing. Fig Culture in the Gulf States.,"Eisen, Gustavus A.",en,sci
53294,1867,424,Recuerdos Del Tiempo Viejo,"Zorrilla, José",es,lit
53648,1841,424,"Trip to the West and Texas comprising a journey of eight thousand miles, through New-York, Michigan, Illinois, Missouri,","Parker, A. A. (Amos Andrew)",en,hist
5405,1927,424,The Ne'er-Do-Well,"Beach, Rex",en,lit
55077,1920,424,The Yellow Dove,"Gibbs, George",en,lit
55855,1898,424,Un hollandais à Paris en 1891: Sensations de littérature et d'art,"Byvanck, W. G. C. (Willem Geertrudus Cornelis)",fr,lit
56153,1901,424,Evening Tales,"Ortoli, Jean-Baptiste Frédéric",en,lit
57347,1912,424,A Motor-Flight Through France,"Wharton, Edith",en,hist
57671,1922,424,Evolution Social and Organic,"Lewis, Arthur M. (Arthur Morrow)",en,social
57800,1951,424,The flow of time in the Connecticut valley : $b geological imprints,"Bain, George W. (George William)",en,sci
58317,1939,424,Connaissance de la Déesse,"Fabre, Lucien",fr,lit
58964,1920,424,Roadtown,"Chambless, Edgar",en,social
59133,1734,424,"A Body of Divinity, Vol. 1 (of 4) Wherein the doctrines of the Christian religion are explained and defended, being the ","Ridgley, Thomas",en,phil
60668,1837,424,Essay on the Character and Influence of Washington in the Revolution of the United States of America,"Guizot, François",en,hist
63013,1935,424,War Gardens: A Pocket Guide for Home Vegetable Growers,"Free, Montague",en,sci
63503,1925,424,Greek Imperialism,"Ferguson, William Scott",en,social
64714,1901,424,Thüringen,"Scobel, Albert",de,hist
65047,1909,424,"The British Campaign in France and Flanders - July to November, 1918","Doyle, Arthur Conan",en,hist
66119,1908,424,Little Miss Dorothy: The Story of the Wonderful Adventures of Two Little People,"James, Martha",en,lit
66150,1891,424,Gleaner Tales,"Sellar, Robert",en,lit
6743,1888,424,Colonel Carter of Cartersville,"Smith, Francis Hopkinson",en,lit
6850,1890,424,Esther : a book for girls,"Carey, Rosa Nouchette",en,lit
69321,1912,424,"Historical sketches of old Charing. The hospital and chapel of Saint Mary Roncevall. Eleanor of Castile, Queen of Englan","Galloway, James, Sir",en,phil
69389,1839,424,The Arctic regions and the northern whale-fishery,"Scoresby, William",en,hist
69466,1845,424,A few days in Athens being the translation of a Greek manuscript discovered in Herculaneum,"Wright, Frances",en,lit
69787,1912,424,The splendour of Asia: The story and teaching of the Buddha,"Beck, L. Adams (Lily Adams)",en,phil
70229,1900,424,Indian types of beauty,"Shufeldt, Robert W. (Robert Wilson)",en,hist
70234,1875,424,Hugh Worthington : $b A novel,"Holmes, Mary Jane",en,lit
70244,1940,424,Deems Taylor,"Howard, John Tasker",en,arts
70730,1845,424,"A history of England principally in the seventeenth century, Volume 2 (of 6)","Ranke, Leopold von",en,hist
71301,1932,424,The Wishing Carpet,"Mitchell, Ruth Comfort",en,lit
71640,1905,424,Canada and Newfoundland,"Carpenter, Frank G. (Frank George)",en,hist
71806,1922,424,Shuddering castle,"Fauley, Wilbur Finley",en,lit
71883,1976,424,The high ones,"Anderson, Poul",en,lit
72042,1889,424,"The Corning Egg Farm book, by Corning himself","Corning, Edward",en,sci
73174,1918,424,Old lamps for new,"Lucas, E. V. (Edward Verrall)",en,lit
73389,1895,424,Miss Con,"Giberne, Agnes",en,lit
74680,1908,424,"Presidential addresses and state papers, Volume 2 (of 7)","Roosevelt, Theodore",en,hist
77271,1926,424,"Margaret Dashwood : $b or, Interference","Hubback, Edith C. (Edith Charlotte)",en,lit
8199,1901,424,The Moon Metal,"Serviss, Garrett Putman",en,lit
9299,1806,424,"Italian Letters, Vols. I and II; Or, The History of the Count de St. Julian","Godwin, William",en,lit
9483,1916,424,The Story and Song of Black Roderick,"Shorter, Dora Sigerson",en,lit
